11,17,8,26.016
11,18,8,31.445
11,19,8,38.405
11,20,8,43.834
11,21,8,46.664
11,22,8,47.687
11,23,8,47.943
11,24,80,0.000
12,1,80,0.000
12,2,8,47.868
12,3,8,47.429
12,4,8,45.956
12,5,8,42.477
12,6,8,36.665
12,7,8,30.088
12,8,8,25.515
12,9,8,24.007
12,10,8,23.996
12,11,8,26.128
12,12,8,33.879
12,13,8,33.879
12,14,8,26.128
12,15,8,23.996
12,16,8,24.007
12,17,8,25.515
12,18,8,30.088
12,19,8,36.665
12,20,8,42.477
12,21,8,45.956
12,22,8,47.429
12,23,8,47.868
12,24,80,0.000
13,1,80,0.000
13,2,8,47.734
13,3,8,47.054
13,4,8,45.085
13,5,8,41.024
13,6,8,35.021
13,7,8,28.944
13,8,8,25.138
13,9,8,24.004
13,10,8,24.532
13,11,8,28.608
13,12,8,36.865
13,13,8,36.865
13,14,8,28.608
13,15,8,24.532
13,16,8,24.004
13,17,8,25.138
13,18,8,28.944
13,19,8,35.021
13,20,8,41.024
13,21,8,45.085
13,22,8,47.054
13,23,8,47.734
13,24,80,0.000
14,1,80,0.000
14,2,8,47.518
14,3,8,46.546
14,4,8,44.066
14,5,8,39.523
14,6,8,33.502
14,7,8,27.992
14,8,8,24.854
14,9,8,24.136
14,10,8,25.552
14,11,8,30.945
14,12,8,39.376
14,13,8,39.376
14,14,8,30.945
14,15,8,25.552
14,16,8,24.136
14,17,8,24.854
14,18,8,27.992
14,19,8,33.502
14,20,8,39.523
14,21,8,44.066
14,22,8,46.546
14,23,8,47.518
14,24,80,0.000
15,1,80,0.000
15,2,8,47.198
15,3,8,45.895
15,4,8,42.920
15,5,8,38.016
15,6,8,32.124
15,7,8,27.207
15,8,8,24.674
15,9,8,24.490
15,10,8,26.901
15,11,8,33.189
15,12,8,41.396
15,13,8,41.396
15,14,8,33.189
15,15,8,26.901
15,16,8,24.490
15,17,8,24.674
15,18,8,27.207
15,19,8,32.124
15,20,8,38.016
15,21,8,42.920
15,22,8,45.895
15,23,8,47.198
15,24,80,0.000
16,1,80,0.000
16,2,8,46.754
16,3,8,45.097
16,4,8,41.674
16,5,8,36.537
16,6,8,30.894
16,7,8,26.573
16,8,8,24.628
16,9,8,25.093
16,10,8,28.473
16,11,8,35.309
16,12,8,42.979
16,13,8,42.979
16,14,8,35.309
16,15,8,28.473
16,16,8,25.093
16,17,8,24.628
16,18,8,26.573
16,19,8,30.894
16,20,8,36.537
16,21,8,41.674
16,22,8,45.097
16,23,8,46.754
16,24,80,0.000
17,1,80,0.000
17,2,8,46.170
17,3,8,44.155
17,4,8,40.352
17,5,8,35.113
17,6,8,29.810
17,7,8,26.086
17,8,8,24.744
17,9,8,25.938
17,10,8,30.182
17,11,8,37.261
17,12,8,44.201
17,13,8,44.201
17,14,8,37.261
17,15,8,30.182
17,16,8,25.938
17,17,8,24.744
17,18,8,26.086
17,19,8,29.810
17,20,8,35.113
17,21,8,40.352
17,22,8,44.155
17,23,8,46.170
17,24,80,0.000
18,1,80,0.000
18,2,8,45.435
18,3,8,43.076
18,4,8,38.981
18,5,8,33.762
18,6,8,28.871
18,7,8,25.748
18,8,8,25.042
18,9,8,26.999
18,10,8,31.952
18,11,8,39.013
18,12,8,45.134
18,13,8,45.134
18,14,8,39.013
18,15,8,31.952
18,16,8,26.999
18,17,8,25.042
18,18,8,25.748
18,19,8,28.871
18,20,8,33.762
18,21,8,38.981
18,22,8,43.076
18,23,8,45.435
18,24,80,0.000
19,1,80,0.000
19,2,8,44.546
19,3,8,41.873
19,4,8,37.581
19,5,8,32.496
19,6,8,28.073
19,7,8,25.567
19,8,8,25.530
19,9,8,28.237
19,10,8,33.718
19,11,8,40.552
19,12,8,45.843
19,13,8,45.843
19,14,8,40.552
19,15,8,33.718
19,16,8,28.237
19,17,8,25.530
19,18,8,25.567
19,19,8,28.073
19,20,8,32.496
19,21,8,37.581
19,22,8,41.873
19,23,8,44.546
19,24,80,0.000
20,1,80,0.000
20,2,8,43.506
20,3,8,40.560
20,4,8,36.173
20,5,8,31.321
20,6,8,27.416
20,7,8,25.547
20,8,8,26.204
20,9,8,29.606
20,10,8,35.426
20,11,8,41.879
20,12,8,46.379
20,13,8,46.379
20,14,8,41.879
20,15,8,35.426
20,16,8,29.606
20,17,8,26.204
20,18,8,25.547
20,19,8,27.416
20,20,8,31.321
20,21,8,36.173
20,22,8,40.560
20,23,8,43.506
20,24,80,0.000
21,1,80,0.000
21,2,8,42.324
21,3,8,39.158
21,4,8,34.771
21,5,8,30.242
21,6,8,26.899
21,7,8,25.691
21,8,8,27.047
21,9,8,31.059
21,10,8,37.039
21,11,8,43.006
21,12,8,46.783
21,13,8,46.783
21,14,8,43.006
21,15,8,37.039
21,16,8,31.059
21,17,8,27.047
21,18,8,25.691
21,19,8,26.899
21,20,8,30.242
21,21,8,34.771
21,22,8,39.158
21,23,8,42.324
21,24,80,0.000
22,1,80,0.000
22,2,8,41.014
22,3,8,37.685
22,4,8,33.392
22,5,8,29.260
22,6,8,26.521
22,7,8,25.995
22,8,8,28.036
22,9,8,32.549
22,10,8,38.530
22,11,8,43.951
22,12,8,47.087
22,13,8,47.087
22,14,8,43.951
22,15,8,38.530
22,16,8,32.549
22,17,8,28.036
22,18,8,25.995
22,19,8,26.521
22,20,8,29.260
22,21,8,33.392
22,22,8,37.685
22,23,8,41.014
22,24,80,0.000
23,1,80,0.000
23,2,8,39.595
23,3,8,36.165
23,4,8,32.048
23,5,8,28.379
23,6,8,26.278
23,7,8,26.450
23,8,8,29.140
23,9,8,34.035
23,10,8,39.882
23,11,8,44.735
23,12,8,47.315
23,13,8,47.315
23,14,8,44.735
23,15,8,39.882
23,16,8,34.035
23,17,8,29.140
23,18,8,26.450
23,19,8,26.278
23,20,8,28.379
23,21,8,32.048
23,22,8,36.165
23,23,8,39.595
23,24,80,0.000
24,1,80,0.000
24,2,8,38.089
24,3,8,34.619
24,4,8,30.751
24,5,8,27.600
24,6,8,26.167
24,7,8,27.039
24,8,8,30.324
24,9,8,35.480
24,10,8,41.089
24,11,8,45.379
24,12,8,47.486
24,13,8,47.486
24,14,8,45.379
24,15,8,41.089
24,16,8,35.480
24,17,8,30.324
24,18,8,27.039
24,19,8,26.167
24,20,8,27.600
24,21,8,30.751
24,22,8,34.619
24,23,8,38.089
24,24,80,0.000
25,1,80,0.000
25,2,8,36.521
25,3,8,33.069
25,4,8,29.515
25,5,8,26.925
25,6,8,26.181
25,7,8,27.742
25,8,8,31.551
25,9,8,36.854
25,10,8,42.150
25,11,8,45.902
25,12,8,47.614
25,13,8,47.614
25,14,8,45.902
25,15,8,42.150
25,16,8,36.854
25,17,8,31.551
25,18,8,27.742
25,19,8,26.181
25,20,8,26.925
25,21,8,29.515
25,22,8,33.069
25,23,8,36.521
25,24,80,0.000
26,1,80,0.000
26,2,8,34.916
26,3,8,31.539
26,4,8,28.352
26,5,8,26.357
26,6,8,26.311
26,7,8,28.533
26,8,8,32.787
26,9,8,38.133
26,10,8,43.068
26,11,8,46.322
26,12,8,47.708
26,13,8,47.708
26,14,8,46.322
26,15,8,43.068
26,16,8,38.133
26,17,8,32.787
26,18,8,28.533
26,19,8,26.311
26,20,8,26.357
26,21,8,28.352
26,22,8,31.539
26,23,8,34.916
26,24,80,0.000
27,1,80,0.000
27,2,8,33.299
27,3,8,30.050
27,4,8,27.275
27,5,8,25.896
27,6,8,26.546
27,7,8,29.386
27,8,8,33.998
27,9,8,39.299
27,10,8,43.849
